"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-03-30","96","0.63","6.24","Valdez, Framber",643217,664285,,"ball",,,,,7,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","B",,,1,1,2023,"1.43","0.92","-0.44","1.49",,,,1,2,"Top",,,,,455117,,,-6.0562840325348,-139.38757597343516,-8.981129739965137,20.037983200099596,32.61082662144473,-18.279731259366155,"3.34","1.6",,,,"95.4",2220,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.33",,,,,,,,10,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0","0.04"
"FC","2023-03-30","81.4","0.83","6.18","Valdez, Framber",643217,664285,,"ball",,,,,12,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","B",,,0,1,2023,"-0.32","-0.47","1.14","3.41",,,,1,2,"Top",,,,,455117,,,1.2805870685925738,-118.55446195876591,1.251302999660917,-3.2341136693966717,22.541092156951525,-37.035013225082444,"3.11","1.36",,,,"80.8",2532,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.71",,,,,,,,10,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",296,"0","0.022"
"FC","2023-03-30","81.9","1.22","6.17","Valdez, Framber",643217,664285,,"called_strike",,,,,3,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","S",,,0,0,2023,"-0.39","-0.19","0.58","3.1",,,,1,2,"Top",,,,,455117,,,-0.7011327423885685,-119.43282952930794,-0.06449464525932225,-3.58921207236865,21.76070023147117,-34.23425883434888,"3.56","1.51",,,,"81.9",2516,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.47",,,,,,,,10,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",299,"0","-0.031"
"SI","2023-03-30","96.3","0.51","6.32","Valdez, Framber",660162,664285,"strikeout","called_strike",,,,,4,"Yoan Moncada called out on strikes.","R","R","L","HOU","CWS","S",2,,0,2,2023,"1.14","0.7","-0.73","2.47",,,,0,2,"Top",,,,,455117,,,-5.847241687567784,-139.98424261874277,-6.127496979473241,16.284989204791973,33.14832211616479,-21.79152780985281,"3.34","1.53",,,,"95.5",2215,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.52",,,"0",1,0,0,,9,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",155,"0.023","-0.14"
"SI","2023-03-30","93.8","0.84","6.23","Valdez, Framber",660162,664285,,"foul",,,,,6,"Yoan Moncada called out on strikes.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.4","0.36","0.35","2.59",,,,0,2,"Top",,,,,455117,,,-4.345385308295828,-136.46625995534893,-4.436114764948648,18.42317963909287,32.56155655564145,-26.804052512440677,"3.33","1.47",,,,"93",2154,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.49",,,,,,,,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","-0.04"
"SI","2023-03-30","95.8","0.58","6.17","Valdez, Framber",650391,664285,"force_out","hit_into_play",,,,,5,"Eloy Jimenez grounds into a force out, shortstop Jeremy Pena to second baseman Mauricio Dubon.   Luis Robert Jr.  out at 2nd.","R","R","L","HOU","CWS","X",6,"ground_ball",0,0,2023,"0.9","0.78","-0.24","2.71",,,673357,2,1,"Top",108.52,153.14,,,455117,,,-4.236702070501565,-139.38963245053984,-5.323201163659812,12.664079168895109,31.984658129916863,-21.00081212609075,"3.48","1.7",6,"96.8",-23,"96.5",2160,"6.7",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"53.77",0.089,0.08,"0",1,0,0,2,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.022","-0.23"
"SI","2023-03-30","95.2","0.62","6.27","Valdez, Framber",683734,664285,"field_out","hit_into_play",,,,,5,"Andrew Vaughn pops out to shortstop Jeremy Pena.","R","R","L","HOU","CWS","X",6,"popup",0,1,2023,"1.15","0.68","-0.21","2.47",,,673357,1,1,"Top",108.96,119.31,,,455117,,,-4.717640163429617,-138.49998633107475,-5.80210493119116,15.831593238367185,32.51213657627974,-22.314868692904852,"3.24","1.54",206,"98.3",60,"94.6",2111,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.46",0.023,0.027,"0",1,0,0,3,3,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",152,"0.028","-0.269"
"SI","2023-03-30","96.4","0.61","6.24","Valdez, Framber",673357,664285,"single","hit_into_play",,,,,7,"Luis Robert Jr.  singles on a soft ground ball to pitcher Framber Valdez.","R","R","L","HOU","CWS","X",1,"ground_ball",3,2,2023,"1.32","0.5","-0.37","2.43",,,,1,1,"Top",123.08,190.74,,,455117,,,-5.596197162881989,-140.14804897938802,-5.657829781983267,18.691756250311084,33.03674519420362,-24.41747808377483,"3.75","1.83",,,,"95.9",2201,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.37",,,"0.9",,1,0,,2,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"-0.025","0.244"
"SI","2023-03-30","95.7","0.56","6.34","Valdez, Framber",673357,664285,,"ball",,,,,11,"Luis Robert Jr.  singles on a soft ground ball to pitcher Framber Valdez.","R","R","L","HOU","CWS","B",,,2,2,2023,"0.97","0.64","-0.21","4.13",,,,1,1,"Top",,,,,455117,,,-4.169285618376875,-139.2192017004443,-1.5878118696001793,13.581872835516105,34.32607888959604,-23.69333708835496,"3.57","1.69",,,,"94.4",2117,"5.7",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",,,,,,,,2,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",152,"0","0.05"
"SI","2023-03-30","94.9","0.74","6.27","Valdez, Framber",673357,664285,,"called_strike",,,,,4,"Luis Robert Jr.  singles on a soft ground ball to pitcher Framber Valdez.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.24","0.75","-0.55","2.45",,,,1,1,"Top",,,,,455117,,,-6.092876755518162,-137.96707559463937,-5.925326213727869,17.181140663668515,32.47410269639113,-21.489676770185543,"3.65","1.75",,,,"94.1",2266,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.5",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",148,"0","-0.031"
"SI","2023-03-30","93.8","0.82","6.24","Valdez, Framber",641313,664285,"field_out","hit_into_play",,,,,7,"Tim Anderson grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","HOU","CWS","X",4,"ground_ball",1,0,2023,"1.24","0.85","-0.68","1.97",,,,0,1,"Top",150.36,153.14,,,455117,,,-6.565247827171294,-136.2545550601839,-7.074652164373466,16.965676151441446,31.71861465973739,-20.176704941477347,"3.39","1.55",35,"103.1",-1,"92.7",2242,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",0.409,0.386,"0",1,0,0,4,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0.022","-0.282"
"SI","2023-03-30","93.7","0.88","6.19","Valdez, Framber",641313,664285,,"ball",,,,,13,"Tim Anderson grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","HOU","CWS","B",,,0,0,2023,"1.34","0.7","-1.21","1.37",,,,0,1,"Top",,,,,455117,,,-8.27496520258768,-135.9096381389177,-8.119006838913126,18.44819403946772,32.39497509059179,-21.728307533336285,"3.37","1.57",,,,"92.6",2188,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.5",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.044"
